file_name,face_visibility_r1,face_visibility_r2,face_visibility_r3,smile_positive_expression_r1,smile_positive_expression_r2,smile_positive_expression_r3,face_centering_r1,face_centering_r2,face_centering_r3,face_size_r1,face_size_r2,face_size_r3,head_movement_r1,head_movement_r2,head_movement_r3,audio_speaking_rhythm_r1,audio_speaking_rhythm_r2,audio_speaking_rhythm_r3
okl467xvgOw.001_0469.jpg,0.94,0.82,0.72,0.78,0.90,0.83,0.86,0.82,0.82,1.00,0.87,0.99,0.81,0.71,0.87,0.41,0.39,0.21
oLO05QNhhGg.000_0117.jpg,0.76,0.91,1.00,0.72,0.84,0.70,0.49,0.76,0.55,0.43,0.66,0.71,0.65,0.81,0.75,0.51,0.59,0.58
oLO05QNhhGg.005_0650.jpg,0.22,0.23,0.39,0.60,0.65,0.57,0.71,0.67,0.75,0.88,0.90,0.95,0.70,0.69,0.73,0.57,0.47,0.62
OMHlfDF99Mw.000_0261.jpg,0.63,0.59,0.39,0.47,0.54,0.44,0.52,0.38,0.45,0.21,0.37,0.46,1.00,0.88,0.72,0.49,0.66,0.41
omQ5CGXJKS8.002_0459.jpg,0.42,0.55,0.53,0.46,0.53,0.52,0.62,0.41,0.37,0.61,0.39,0.50,0.74,0.71,0.72,0.47,0.30,0.53
OmXuhT4yJpo.005_0552.jpg,0.57,0.77,0.81,0.42,0.40,0.37,0.39,0.23,0.49,0.46,0.69,0.62,0.82,0.67,0.76,0.58,0.32,0.34
oqXx6ipHfUE.005_0227.jpg,0.27,0.40,0.46,0.65,0.66,0.52,0.86,0.90,1.00,0.40,0.44,0.26,0.91,1.00,0.89,0.46,0.49,0.34
orlXEgAepGo.000_0126.jpg,0.42,0.62,0.32,0.39,0.40,0.44,0.77,0.74,0.96,0.32,0.36,0.54,0.44,0.37,0.42,0.44,0.34,0.39
Os7L5C-i9Fw.003_0020.jpg,0.46,0.53,0.39,0.75,0.82,0.72,0.64,0.47,0.43,0.65,0.65,0.56,0.68,0.53,0.68,0.92,0.75,0.78
Os7L5C-i9Fw.004_0591.jpg,0.46,0.46,0.34,0.76,0.73,0.85,0.56,0.41,0.56,0.47,0.47,0.64,0.82,0.80,0.83,0.30,0.49,0.46
osqQpQsJNPQ.000_0447.jpg,0.50,0.49,0.66,0.55,0.72,0.47,0.69,0.48,0.63,0.33,0.31,0.27,0.45,0.45,0.69,0.89,0.81,0.61
oU7zAWm_01o.004_0525.jpg,0.92,0.63,0.87,0.80,0.96,0.75,0.59,0.66,0.64,0.85,0.97,0.84,0.86,0.85,0.82,0.68,0.71,0.71
OugdInDyt9s.005_0289.jpg,0.89,0.83,0.88,0.51,0.77,0.68,0.47,0.51,0.44,0.53,0.28,0.45,0.33,0.47,0.53,0.53,0.44,0.40
OWZ-qVZG14A.000_0255.jpg,0.52,0.52,0.50,0.67,0.70,0.46,0.86,0.89,0.83,0.81,1.00,0.87,0.61,0.53,0.41,0.98,0.82,0.78
OxaBanUE6KE.004_0212.jpg,1.00,0.82,1.00,0.57,0.47,0.32,0.47,0.43,0.62,0.54,0.41,0.44,0.30,0.45,0.22,0.19,0.44,0.19
oxw3nT9LSsg.000_0014.jpg,0.50,0.47,0.72,0.33,0.42,0.24,0.91,0.93,0.87,0.81,0.64,0.54,0.73,0.52,0.62,1.00,0.90,0.89
oYiWW-Qc0rs.000_0129.jpg,0.57,0.40,0.50,0.36,0.20,0.48,0.89,0.87,0.70,0.65,0.71,0.72,0.33,0.25,0.28,0.43,0.49,0.55
oYiWW-Qc0rs.002_0307.jpg,0.47,0.52,0.48,0.28,0.40,0.43,0.50,0.71,0.60,0.87,0.79,0.79,0.40,0.49,0.25,0.82,0.72,0.62
oYiWW-Qc0rs.005_0416.jpg,0.49,0.41,0.41,0.94,0.89,0.84,0.87,0.87,0.96,0.48,0.42,0.67,0.76,0.77,0.84,0.86,0.85,0.87
P0a209IS614.005_0048.jpg,0.26,0.17,0.23,0.74,0.80,0.85,0.62,0.58,0.61,0.54,0.52,0.56,0.83,0.65,0.73,0.81,0.87,0.92
P0ZzjnS8E24.000_0326.jpg,0.63,0.70,0.81,0.40,0.56,0.45,0.91,0.91,0.80,0.35,0.43,0.41,0.69,0.87,0.78,0.42,0.60,0.63
p5QXPhJS8Ks.000_0628.jpg,0.44,0.60,0.58,1.00,0.92,0.95,1.00,0.97,0.93,0.66,0.49,0.68,0.55,0.51,0.35,0.78,0.85,0.58
p5v75vAZ7F0.005_0305.jpg,0.58,0.64,0.64,0.43,0.41,0.49,0.93,0.81,0.85,0.40,0.43,0.34,0.41,0.34,0.42,0.71,0.56,0.75
P63CUj9KnSw.001_0595.jpg,0.74,0.92,0.89,0.56,0.61,0.65,0.98,0.87,0.95,0.52,0.53,0.60,0.36,0.36,0.43,0.48,0.44,0.36
P6g1mZ3f76U.002_0062.jpg,0.73,0.78,0.52,0.55,0.68,0.68,0.46,0.42,0.46,0.33,0.46,0.21,0.45,0.44,0.58,0.64,0.80,0.62
p6UMx8dwHZQ.003_0091.jpg,0.94,0.77,0.89,0.97,0.93,0.79,0.57,0.75,0.64,0.80,0.95,0.82,0.63,0.48,0.50,0.47,0.72,0.51
p_kPnCD7WzU.002_0167.jpg,0.43,0.36,0.46,0.64,0.70,0.87,0.46,0.45,0.47,0.85,0.86,0.92,0.79,0.73,0.65,0.83,1.00,0.99
PgpMUHH8lEI.000_0682.jpg,0.58,0.39,0.43,0.63,0.65,0.82,0.89,1.00,0.92,0.90,0.91,0.99,0.26,0.32,0.43,0.55,0.58,0.45
PgpMUHH8lEI.004_0104.jpg,0.62,0.62,0.49,0.36,0.33,0.44,0.95,1.00,1.00,0.23,0.17,0.31,0.52,0.71,0.66,0.88,0.76,1.00
pHCPbKprJGY.001_0265.jpg,0.84,0.82,0.79,0.43,0.48,0.52,0.76,0.97,0.90,0.93,0.80,0.96,0.51,0.66,0.45,0.68,0.65,0.60
phjVMKGYBKs.005_0171.jpg,0.71,0.97,0.78,0.77,0.61,0.56,1.00,0.99,1.00,0.36,0.45,0.46,0.70,0.84,0.81,0.45,0.21,0.34
PHUlL5ZzX5U.005_0574.jpg,0.93,0.89,1.00,0.84,0.72,0.79,0.43,0.58,0.47,1.00,1.00,0.80,0.24,0.30,0.29,0.59,0.59,0.68
PHv6CzBIC5E.005_0148.jpg,0.33,0.40,0.58,0.38,0.39,0.42,0.96,1.00,0.96,0.80,0.63,0.75,0.85,0.92,0.77,0.46,0.55,0.28
pJGLxS81YBc.004_0080.jpg,0.50,0.48,0.45,0.77,0.56,0.59,0.30,0.39,0.37,0.94,0.88,0.94,0.43,0.46,0.36,0.74,0.69,0.59
Pkgi4--hwfo.005_0346.jpg,0.45,0.49,0.39,0.72,0.53,0.55,0.53,0.71,0.66,0.77,0.84,0.70,0.86,0.78,0.70,0.93,0.74,0.96
pljK0DEusA0.003_0001.jpg,0.70,0.87,0.78,0.74,0.56,0.62,0.64,0.62,0.46,0.77,0.74,0.60,0.55,0.47,0.66,0.47,0.61,0.58
Pn_LNsSsm58.005_0495.jpg,0.69,0.65,0.89,0.75,0.64,0.76,0.93,0.88,0.86,0.32,0.48,0.53,0.62,0.64,0.62,0.82,0.71,0.62
pOBn7AuGIuI.003_0334.jpg,0.59,0.57,0.42,0.69,0.79,0.51,0.74,0.80,0.61,0.77,0.78,0.88,0.51,0.67,0.68,0.50,0.44,0.67
pOtWKOF07iU.002_0449.jpg,0.69,0.91,0.76,0.18,0.38,0.24,0.52,0.58,0.61,0.42,0.38,0.60,1.00,0.96,0.86,0.74,0.95,0.86
pOtWKOF07iU.003_0473.jpg,0.55,0.64,0.77,0.71,0.67,0.63,0.69,0.77,0.68,0.43,0.48,0.47,0.66,0.58,0.64,0.93,0.81,0.90
pOtWKOF07iU.004_0224.jpg,0.75,0.78,1.00,0.29,0.36,0.27,0.68,0.51,0.58,0.48,0.58,0.66,0.61,0.65,0.46,0.31,0.37,0.33
pQy4omHIf7o.003_0370.jpg,0.62,0.73,0.72,0.26,0.52,0.54,0.29,0.37,0.39,0.74,0.64,0.69,0.99,0.90,1.00,0.50,0.66,0.60
PReOtefm17s.005_0287.jpg,0.67,0.42,0.44,0.58,0.79,0.78,0.81,0.78,0.93,0.56,0.40,0.52,0.97,0.87,1.00,0.52,0.50,0.33
PRplbrM70sg.004_0051.jpg,0.73,0.86,0.86,0.20,0.33,0.22,0.78,0.79,0.75,0.47,0.48,0.42,0.55,0.81,0.78,0.75,0.88,0.79
puLXzqUvm_U.001_0108.jpg,0.80,0.58,0.56,0.47,0.36,0.48,0.45,0.46,0.39,0.75,0.95,0.82,0.90,0.89,0.80,0.49,0.62,0.41
puLXzqUvm_U.004_0593.jpg,0.50,0.46,0.51,0.65,0.84,0.63,0.59,0.68,0.56,0.92,0.98,0.92,0.83,0.86,0.75,0.70,0.44,0.68
PWAe9M2SxT8.004_0502.jpg,0.55,0.61,0.64,0.89,0.79,0.88,0.48,0.35,0.59,1.00,0.86,0.87,0.72,0.53,0.66,0.80,0.68,0.73
PyPFJWirPjs.000_0526.jpg,0.36,0.31,0.41,0.55,0.80,0.54,0.45,0.36,0.37,0.48,0.33,0.29,0.92,1.00,0.90,0.79,0.59,0.80
Q0C0OU-j4DA.001_0460.jpg,0.75,0.53,0.50,0.69,0.76,0.84,0.99,0.79,0.78,0.88,0.82,0.83,0.87,0.84,0.91,0.68,0.81,0.81
Q2AI4XpApFs.002_0693.jpg,0.60,0.63,0.59,0.29,0.50,0.49,0.53,0.58,0.57,0.60,0.43,0.66,0.39,0.43,0.33,0.61,0.59,0.65
Q5h34e5xM0Q.000_0033.jpg,0.59,0.59,0.51,0.40,0.54,0.40,0.81,1.00,0.79,0.68,0.86,0.69,0.80,0.73,0.76,0.38,0.28,0.49
qBG1mjC7Zgg.005_0337.jpg,0.55,0.59,0.53,0.24,0.27,0.30,0.94,0.86,1.00,0.55,0.54,0.48,0.72,0.50,0.55,0.87,1.00,0.81
QBZieJiOl1w.004_0498.jpg,0.44,0.34,0.35,0.52,0.61,0.68,0.71,0.88,0.87,0.60,0.52,0.61,0.60,0.38,0.42,0.92,0.85,0.86
qfL0ml0f84g.004_0174.jpg,0.84,0.73,0.72,0.64,0.62,0.67,1.00,1.00,0.99,0.63,0.54,0.68,0.74,0.87,0.82,0.72,0.98,0.97
qktahyrtrFs.000_0076.jpg,0.74,0.83,0.92,0.43,0.41,0.68,0.93,0.81,0.74,0.40,0.22,0.26,0.73,0.85,0.86,0.39,0.39,0.44
QlkTEWrSCBs.000_0115.jpg,0.71,0.58,0.65,0.72,0.87,0.84,0.93,0.88,0.77,0.39,0.60,0.42,0.86,0.78,0.78,0.56,0.52,0.58
qoZwA4ESb7g.003_0466.jpg,0.29,0.34,0.45,0.87,1.00,0.97,0.98,0.90,0.96,0.46,0.39,0.39,1.00,1.00,1.00,0.59,0.61,0.75
qrjx2kxg6M4.002_0039.jpg,0.58,0.35,0.33,0.34,0.43,0.40,0.78,0.74,0.67,0.47,0.30,0.22,0.81,0.74,0.70,0.51,0.51,0.34
qsb1j9bEENs.002_0374.jpg,0.75,0.86,0.84,0.34,0.48,0.25,0.55,0.49,0.53,0.28,0.53,0.37,0.72,0.63,0.63,1.00,1.00,0.93
Qu81v9Aybv4.005_0257.jpg,0.96,0.93,0.88,0.72,0.77,0.89,0.74,0.85,0.89,1.00,1.00,1.00,0.36,0.49,0.42,0.77,0.77,0.95
QuwVzi2tQrQ.005_0315.jpg,0.60,0.74,0.56,0.99,0.75,0.98,0.79,1.00,0.90,0.51,0.55,0.28,0.76,0.65,0.54,0.75,0.91,0.64
qVcw5-mm31s.005_0429.jpg,0.36,0.60,0.47,0.50,0.58,0.68,0.40,0.28,0.25,0.84,0.70,0.68,0.68,0.91,0.74,0.74,0.84,0.84
qyzuaettjU8.001_0519.jpg,0.56,0.58,0.56,0.42,0.36,0.44,0.98,0.92,0.73,0.78,0.88,0.68,0.47,0.48,0.49,0.51,0.35,0.31
R6NTuhZtOks.003_0164.jpg,0.78,0.91,0.94,0.76,0.79,0.81,0.76,0.92,0.87,0.43,0.57,0.53,0.55,0.69,0.62,0.75,0.92,0.77
R_LJX7wszPY.000_0030.jpg,0.45,0.55,0.66,0.63,0.74,0.72,0.21,0.43,0.44,0.77,0.91,0.96,0.86,0.92,0.96,0.42,0.31,0.22
rGNeR3p1jKU.001_0686.jpg,0.85,0.99,0.70,0.94,0.80,0.79,0.77,0.69,0.73,0.97,0.89,0.89,0.64,0.83,0.77,0.24,0.38,0.42
rIRBEkDhn6Q.005_0699.jpg,0.78,0.84,0.82,0.86,1.00,1.00,0.76,0.72,0.76,0.88,0.91,0.89,0.44,0.62,0.39,0.23,0.38,0.46
Rp_gyvKE4hI.005_0061.jpg,0.68,0.78,0.84,0.70,0.85,0.80,0.68,0.68,0.60,0.36,0.25,0.44,0.56,0.52,0.68,0.71,0.75,0.66
RsYSOFRFszk.001_0037.jpg,0.63,0.57,0.46,0.79,0.95,0.98,0.30,0.30,0.30,0.86,0.79,0.86,0.77,0.67,0.81,0.23,0.45,0.37
rTG9gtci67c.002_0427.jpg,0.54,0.62,0.59,0.80,0.92,0.76,0.48,0.27,0.35,0.99,1.00,1.00,0.76,0.75,0.77,0.40,0.24,0.36
rvB9DYAKHpk.002_0601.jpg,0.74,0.77,0.80,0.44,0.28,0.22,0.63,0.64,0.76,0.72,0.61,0.66,0.33,0.36,0.45,0.24,0.33,0.36
RWhyKkFI3zw.001_0540.jpg,0.59,0.73,0.77,0.58,0.58,0.75,0.94,0.68,0.82,0.85,0.94,0.77,0.85,0.97,0.83,0.83,0.86,0.93
rwinPicu_aw.001_0283.jpg,0.60,0.77,0.67,0.54,0.71,0.67,0.76,0.54,0.69,0.65,0.58,0.49,0.71,0.86,0.92,0.59,0.57,0.49
S-jhg6Y5OrE.001_0689.jpg,0.94,0.82,0.80,0.89,0.80,0.91,0.84,0.88,0.81,0.51,0.31,0.44,0.93,0.98,0.85,0.96,1.00,0.91
s0pgZM5G6ds.003_0006.jpg,0.74,0.76,0.78,0.43,0.46,0.36,0.87,0.75,0.75,0.18,0.20,0.21,0.92,0.79,0.68,0.77,0.86,0.64
SCnQFpdklMg.001_0328.jpg,0.61,0.47,0.66,0.73,0.67,0.52,0.64,0.58,0.54,0.74,0.53,0.55,0.49,0.20,0.48,0.34,0.59,0.48
sDfU1gixDmM.000_0340.jpg,0.76,0.83,0.92,1.00,0.90,0.95,0.67,0.72,0.74,0.53,0.65,0.58,1.00,0.92,0.76,0.61,0.38,0.37
Sdqg-jn_tBk.001_0683.jpg,0.19,0.38,0.41,0.50,0.71,0.67,0.50,0.40,0.44,0.71,0.48,0.60,0.82,0.87,0.66,0.80,0.73,0.89
sDWJMBZ1mVA.002_0332.jpg,0.85,0.56,0.74,1.00,1.00,0.94,0.41,0.61,0.44,0.31,0.40,0.40,0.83,0.56,0.62,0.93,0.79,0.74
sDWJMBZ1mVA.003_0186.jpg,0.66,0.71,0.76,0.41,0.42,0.45,0.87,0.80,1.00,0.91,0.85,0.72,0.55,0.30,0.47,0.66,0.47,0.38
SEELGB_-uWU.005_0251.jpg,0.98,0.91,0.80,0.21,0.22,0.26,0.74,1.00,0.86,0.88,0.78,0.65,0.44,0.61,0.58,0.54,0.58,0.58
SG2QAh_50ek.005_0678.jpg,0.54,0.70,0.60,0.85,0.89,0.76,0.68,0.51,0.67,0.58,0.56,0.57,0.20,0.32,0.37,0.90,0.92,0.90
shAhNNV-zHA.001_0417.jpg,0.31,0.46,0.42,0.23,0.34,0.37,0.92,0.98,0.80,0.44,0.37,0.48,0.62,0.72,0.64,0.67,0.46,0.51
shEsu57CYnA.003_0503.jpg,0.80,0.89,0.99,0.49,0.40,0.45,0.45,0.45,0.28,0.74,0.69,0.59,0.84,0.82,0.89,0.52,0.32,0.53
shtirfEzWFA.002_0034.jpg,0.75,0.65,0.74,0.54,0.63,0.54,0.76,0.76,0.88,0.73,0.70,0.59,0.56,0.73,0.48,1.00,1.00,0.83
SI93csgHMTk.004_0684.jpg,1.00,0.95,0.70,0.68,0.68,0.92,0.62,0.56,0.55,0.33,0.31,0.53,0.86,0.80,0.98,0.83,0.77,0.97
sNs4yCA11wk.000_0669.jpg,0.70,0.53,0.69,0.64,0.48,0.47,0.86,1.00,1.00,0.95,0.76,0.85,0.36,0.31,0.37,0.46,0.43,0.27
sNs4yCA11wk.001_0481.jpg,0.33,0.33,0.40,0.73,0.60,0.84,0.72,0.64,0.67,0.70,0.65,0.49,0.44,0.70,0.69,0.60,0.71,0.64
sntohi33U5s.000_0223.jpg,0.91,0.87,0.98,0.18,0.24,0.26,0.57,0.64,0.49,0.44,0.56,0.42,0.59,0.53,0.33,0.31,0.48,0.48
sPMNhG1Sehc.004_0216.jpg,0.86,0.92,0.99,0.48,0.43,0.62,0.94,0.93,0.74,0.40,0.51,0.48,0.68,0.75,0.67,0.48,0.69,0.63
SUI6WNryjqw.000_0191.jpg,0.88,0.76,0.89,0.97,0.81,0.82,0.43,0.54,0.63,0.36,0.35,0.32,0.62,0.62,0.54,0.56,0.50,0.42
SxRNdq2nGN0.002_0433.jpg,0.77,0.97,0.90,0.66,0.59,0.51,0.16,0.16,0.31,0.83,1.00,0.94,0.83,0.77,0.64,0.85,0.78,0.88
t3A2UMN3JeE.003_0571.jpg,0.47,0.46,0.46,0.50,0.55,0.44,0.64,0.57,0.62,0.59,0.54,0.57,1.00,0.88,0.93,0.63,0.43,0.55
T4eZ81aJwJI.003_0658.jpg,0.87,0.83,0.89,0.64,0.81,0.83,0.26,0.49,0.32,0.48,0.53,0.40,0.29,0.33,0.55,0.57,0.60,0.68
T4eZ81aJwJI.005_0031.jpg,0.81,0.67,0.65,0.55,0.63,0.52,0.34,0.40,0.41,0.66,0.76,0.65,0.93,0.79,0.75,0.84,0.75,0.61
t899haDGi38.004_0611.jpg,0.51,0.65,0.49,0.71,0.91,0.82,0.60,0.38,0.51,0.88,0.81,0.88,0.39,0.43,0.33,1.00,1.00,0.92
t9wFHk9TM-U.003_0556.jpg,0.61,0.56,0.59,0.47,0.56,0.66,0.33,0.28,0.33,0.86,0.74,0.92,0.35,0.49,0.55,0.32,0.45,0.42
Tad9Q9OFjJw.002_0268.jpg,0.60,0.53,0.57,0.47,0.48,0.68,0.41,0.48,0.38,0.87,1.00,0.92,0.88,0.73,0.63,0.44,0.29,0.50
TaL5JleXDP8.003_0149.jpg,0.54,0.67,0.68,0.90,0.81,0.95,0.50,0.43,0.37,0.88,0.98,0.85,0.22,0.49,0.48,0.45,0.60,0.40
taSAaWKcmTw.005_0401.jpg,0.61,0.72,0.76,0.55,0.53,0.49,0.78,0.67,0.86,0.63,0.72,0.81,0.37,0.38,0.31,0.66,0.87,0.75
TEGJrmNFvXY.001_0086.jpg,0.45,0.61,0.59,0.86,0.85,0.58,0.49,0.25,0.24,0.61,0.56,0.59,0.65,0.71,0.51,0.55,0.71,0.52
THO-md3eEkA.000_0414.jpg,0.85,0.72,0.72,0.87,0.92,1.00,0.96,0.72,0.83,0.88,0.83,0.79,0.53,0.66,0.68,0.61,0.73,0.60
tiVKJWLzmk4.000_0648.jpg,0.65,0.67,0.59,0.96,0.95,0.74,0.54,0.62,0.54,0.90,0.83,0.76,0.62,0.78,0.71,0.30,0.30,0.33
tiVKJWLzmk4.001_0654.jpg,0.32,0.42,0.23,0.69,0.57,0.54,0.96,1.00,0.94,0.49,0.62,0.54,0.70,0.94,0.85,0.41,0.53,0.45
TJD__22fOr0.000_0199.jpg,1.00,0.93,1.00,0.82,1.00,0.90,0.74,0.75,0.53,0.84,0.67,0.85,0.58,0.42,0.52,0.38,0.57,0.40
TmpP2fXeVtk.000_0114.jpg,0.56,0.52,0.65,0.60,0.55,0.60,0.45,0.47,0.41,0.50,0.29,0.29,0.34,0.19,0.45,0.53,0.51,0.71
TNjEJGdqmH0.002_0674.jpg,0.60,0.59,0.71,1.00,0.80,0.93,0.27,0.50,0.26,1.00,1.00,0.82,0.45,0.61,0.47,0.60,0.64,0.53
tomb22yfjTc.002_0084.jpg,0.91,0.79,0.79,0.31,0.37,0.44,0.46,0.25,0.44,0.52,0.59,0.53,0.47,0.50,0.59,0.36,0.48,0.41
TQHzCznQ14Y.000_0619.jpg,0.83,0.81,0.88,0.91,0.88,0.77,0.79,0.86,0.94,0.52,0.67,0.64,0.47,0.51,0.36,0.78,0.63,0.68
TQHzCznQ14Y.003_0070.jpg,0.44,0.47,0.33,0.60,0.68,0.77,0.58,0.67,0.49,0.82,0.83,0.95,0.47,0.24,0.31,0.78,0.96,0.75
TSGpD2NBeCQ.002_0290.jpg,0.89,0.92,0.74,0.38,0.29,0.36,0.21,0.29,0.28,0.60,0.79,0.64,0.79,0.77,1.00,0.19,0.34,0.27
TUaOp5eIU2c.001_0046.jpg,0.33,0.40,0.18,0.27,0.29,0.43,0.68,0.86,0.78,0.48,0.54,0.58,0.38,0.29,0.20,0.57,0.73,0.58
tvKUJujTUEo.005_0240.jpg,0.96,0.97,0.74,0.50,0.69,0.77,0.62,0.59,0.56,0.82,0.77,0.82,1.00,0.95,0.95,0.56,0.33,0.39
tw6lY2ptkvo.002_0017.jpg,0.28,0.18,0.22,0.26,0.32,0.41,0.63,0.72,0.75,1.00,0.79,0.97,0.73,0.94,0.88,0.75,0.80,0.55
u2XbiBuuxyI.001_0378.jpg,0.53,0.42,0.60,0.54,0.44,0.55,0.55,0.37,0.36,0.79,0.77,0.72,0.33,0.16,0.26,0.51,0.42,0.63
u50B6bIkN9g.000_0599.jpg,0.64,0.66,0.61,0.56,0.50,0.65,0.40,0.46,0.32,0.99,0.80,1.00,0.44,0.30,0.25,0.82,0.84,0.74
U9cidDFDTQE.004_0420.jpg,0.61,0.68,0.76,0.52,0.41,0.60,0.62,0.62,0.60,0.52,0.67,0.68,0.73,0.71,0.69,0.36,0.33,0.36
ua5c716lu5s.003_0368.jpg,0.51,0.51,0.35,0.88,0.70,0.79,0.72,0.86,0.71,0.75,1.00,1.00,0.53,0.51,0.56,0.72,0.78,0.55
ua5c716lu5s.004_0496.jpg,0.38,0.42,0.51,0.74,0.85,0.87,0.90,0.88,0.80,0.38,0.50,0.33,0.78,0.59,0.75,0.71,0.91,0.74
UANQntvIqVk.000_0327.jpg,1.00,0.95,0.94,0.86,0.76,0.79,0.55,0.71,0.60,0.81,0.74,0.65,0.86,0.78,0.63,0.59,0.76,0.73
UANQntvIqVk.004_0377.jpg,0.56,0.57,0.50,0.82,0.90,0.75,0.19,0.20,0.46,0.66,0.75,0.70,0.91,0.93,0.86,0.19,0.36,0.37
uATtAHyVSMM.002_0548.jpg,0.55,0.34,0.29,0.36,0.25,0.38,0.73,0.84,0.77,0.67,0.46,0.60,0.78,0.64,0.81,0.43,0.46,0.45
UcyjGGEBn30.005_0477.jpg,0.75,0.65,0.69,0.33,0.25,0.50,0.63,0.72,0.77,0.73,0.78,0.75,0.90,0.90,0.93,1.00,0.98,0.96
udn-L92wdn8.000_0488.jpg,0.57,0.55,0.47,1.00,1.00,0.80,0.51,0.55,0.49,0.73,0.83,0.84,0.62,0.62,0.62,0.46,0.62,0.51
uf_sIIw4zxY.005_0220.jpg,0.72,0.88,0.73,0.88,1.00,0.78,0.83,1.00,0.77,0.50,0.43,0.38,0.60,0.48,0.64,0.94,0.82,1.00
UGsr6Vnqf7I.003_0536.jpg,0.55,0.71,0.70,0.77,0.77,0.74,0.57,0.46,0.56,0.45,0.63,0.63,0.83,0.65,0.80,0.33,0.38,0.42
uHrP02iwW1o.000_0111.jpg,1.00,0.81,0.81,0.87,0.59,0.86,0.66,0.72,0.77,0.84,0.87,0.69,0.45,0.40,0.31,0.88,0.99,0.89
Ui1ajQU5Ib8.005_0009.jpg,0.64,0.86,0.74,0.39,0.55,0.61,1.00,0.94,0.93,0.79,0.81,0.89,0.84,0.61,0.70,0.49,0.40,0.35
UKHSKkb0V1o.003_0403.jpg,0.68,0.74,0.59,0.79,0.65,0.79,0.49,0.43,0.36,0.75,0.69,0.71,0.76,0.92,0.99,0.64,0.63,0.70
uMCRfie1lkc.001_0359.jpg,0.78,0.57,0.70,0.99,0.80,0.76,0.94,0.99,0.79,0.96,0.88,1.00,0.76,0.68,0.73,0.43,0.45,0.47
UoC_4qi_m9c.003_0692.jpg,0.77,0.83,0.97,0.91,0.85,0.91,0.98,1.00,1.00,0.51,0.69,0.73,0.39,0.34,0.46,0.44,0.50,0.42
UOvgGSx9k_k.003_0480.jpg,0.49,0.73,0.58,0.47,0.59,0.69,0.95,0.81,0.90,0.31,0.44,0.38,0.81,0.83,0.75,0.35,0.45,0.48
UQeuBvZNusI.003_0664.jpg,0.75,0.64,0.73,0.40,0.28,0.36,0.63,0.40,0.69,0.67,0.71,0.62,0.50,0.42,0.59,0.29,0.30,0.39
UrOamWOcOwQ.002_0620.jpg,0.42,0.48,0.38,0.93,0.97,0.98,0.52,0.45,0.62,0.27,0.25,0.29,0.85,0.96,0.96,0.82,0.65,0.84
UrOamWOcOwQ.003_0587.jpg,0.39,0.51,0.39,0.82,0.90,0.78,0.51,0.30,0.33,0.73,0.82,0.67,0.66,0.63,0.39,0.97,0.98,1.00
UrOamWOcOwQ.004_0012.jpg,0.64,0.46,0.56,0.36,0.26,0.39,0.57,0.80,0.79,0.30,0.45,0.50,0.50,0.56,0.67,0.35,0.47,0.33
uRY3aJAaogw.001_0534.jpg,0.57,0.70,0.67,0.53,0.51,0.48,0.45,0.39,0.42,0.28,0.41,0.38,0.56,0.43,0.39,0.85,0.86,0.82
UtVo107m5lg.002_0646.jpg,0.92,0.85,0.92,0.54,0.46,0.42,0.78,0.53,0.73,0.29,0.50,0.53,0.35,0.44,0.42,0.41,0.61,0.45
uwUkp63db18.004_0430.jpg,0.52,0.64,0.39,0.45,0.32,0.36,0.35,0.40,0.53,0.35,0.48,0.44,0.43,0.33,0.32,0.57,0.71,0.58
UWVOT3YPQH4.001_0292.jpg,0.27,0.48,0.44,0.46,0.62,0.63,0.60,0.51,0.36,0.81,0.80,0.70,0.31,0.40,0.47,0.62,0.60,0.42
V1TjmLtgNm0.005_0019.jpg,0.37,0.51,0.35,0.56,0.61,0.65,0.95,1.00,0.91,0.77,1.00,0.89,0.93,0.71,0.74,0.58,0.47,0.37
V2nvyZB-JNM.002_0226.jpg,0.36,0.35,0.47,0.59,0.49,0.56,0.73,0.77,0.64,0.37,0.28,0.38,0.70,0.67,0.73,0.95,0.74,0.97
VA5XjOaBH0Y.000_0189.jpg,0.81,0.95,0.93,0.90,0.94,0.95,0.66,0.90,0.66,0.96,0.91,0.83,0.61,0.53,0.54,0.52,0.63,0.48
vAEqpUwBMJQ.005_0092.jpg,0.61,0.66,0.66,0.76,0.57,0.77,0.59,0.65,0.58,0.80,0.89,0.74,0.91,0.95,0.97,0.57,0.62,0.51
Vd9biSOZ5CI.002_0281.jpg,0.69,0.50,0.58,0.84,0.65,0.61,0.49,0.53,0.68,0.69,0.78,0.75,0.73,0.93,0.72,0.80,0.63,0.75
vE9XgQL7DGE.004_0109.jpg,0.61,0.54,0.61,0.86,0.82,0.71,0.55,0.57,0.50,0.57,0.59,0.66,0.70,0.96,0.94,0.38,0.34,0.46
VForU0EmBr0.000_0161.jpg,0.42,0.65,0.52,0.63,0.80,0.69,0.31,0.41,0.40,0.85,0.68,0.62,0.26,0.29,0.27,0.42,0.68,0.55
VIhStXxpAr0.001_0248.jpg,0.55,0.76,0.76,0.54,0.50,0.53,0.88,0.76,0.84,0.42,0.26,0.19,0.33,0.39,0.55,0.78,0.77,0.72
VIhStXxpAr0.003_0003.jpg,0.85,0.97,0.83,0.39,0.65,0.63,0.91,0.73,0.88,0.24,0.40,0.42,0.93,0.73,0.88,0.36,0.22,0.21
